reference,verse_text,word,strong,morphology,step_gloss,status,confidence,reviewer,decision,corrected_strong,notes
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",llamó,H7121,Hc/Vqw3ms,and/ he summoned,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",José,H3130,HR/Npm,<to>/ Joseph,verified-open,1.0,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;","hijo,",H1121,HR/Ncmsc/Sp3ms,<to>/ son/ his,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",dijo:,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",Si,H518,HTc,if,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",hallado,H4672,HVqp1cs,I have found,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",ahora,H4994,HTj,please,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",gracia,H2580,HNcmsa,favor,verified-open,1.0,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;","ojos,",H5869,HR/Ncfdc/Sp2ms,in/ view/ your,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",ruégote,H4994,HTj,please,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",pongas,H7760,HVqv2ms,put,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",mano,H3027,HNcbsc/Sp2ms,hand/ your,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",debajo,H8478,HNcmsc,under,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;","muslo,",H3409,HNcfsc/Sp1bs,thigh/ my,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",harás,H6213,Hc/Vqq2ms,and/ you will do,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",misericordia,H2617,HNcmsa,loyalty,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",verdad;,H571,HC/Ncfsa,and/ faithfulness,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",ruégote,H4994,HTj,please,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",no,H408,HTn,may not,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",entierres,H6912,HVqj2ms/Sp1bs,you bury/ me,provisional-reference,0.85,,,,
GEN 47:29,"Y llegáronse los días de Israel para morir, y llamó a José su hijo, y le dijo: Si he hallado ahora gracia en tus ojos, ruégote que pongas tu mano debajo de mi muslo, y harás conmigo misericordia y verdad; ruégote que no me entierres en Egipto;",Egipto;,H4714,HR/Npl,in/ Egypt,verified-open,1.0,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.",con,H5973,HR,with,provisional-reference,0.85,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.","padres,",H1,HNcfpc/Sp1bs,ancestors/ my,provisional-reference,0.85,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.",llevarme,H5375,Hc/Vqq2ms/Sp1bs,and/ you will carry/ me,provisional-reference,0.85,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.","Egipto,",H4714,HR/Npl,from/ Egypt,verified-open,1.0,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.",sepultarás,H6912,Hc/Vqq2ms/Sp1bs,and/ you will bury/ me,provisional-reference,0.85,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.",sepulcro,H6900,HR/Ncfsc/Sp3mp,in/ grave/ their,provisional-reference,0.85,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.",respondió:,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.",haré,H6213,HVqi1cs,I will do,provisional-reference,0.85,,,,
GEN 47:30,"Pero cuando duerma con mis padres, llevarme has de Egipto, y me sepultarás en el sepulcro de ellos. Y él respondió: Yo haré como tú dices.",dices.,H1697,HR/Ncmsc/Sp2ms,according to/ word/ your,provisional-reference,0.85,,,,
GEN 47:31,Y él dijo: Júramelo. Y él le juró. Entonces Israel se inclinó sobre la cabecera de la cama.,dijo:,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
GEN 47:31,Y él dijo: Júramelo. Y él le juró. Entonces Israel se inclinó sobre la cabecera de la cama.,Júramelo.,H7650,HVNv2ms/Sh,swear an oath/ !,provisional-reference,0.85,,,,
GEN 47:31,Y él dijo: Júramelo. Y él le juró. Entonces Israel se inclinó sobre la cabecera de la cama.,juró.,H7650,Hc/VNw3ms,and/ he swore an oath,provisional-reference,0.85,,,,
GEN 47:31,Y él dijo: Júramelo. Y él le juró. Entonces Israel se inclinó sobre la cabecera de la cama.,Israel,H3478,HNpm,Israel,verified-open,1.0,,,,
GEN 47:31,Y él dijo: Júramelo. Y él le juró. Entonces Israel se inclinó sobre la cabecera de la cama.,inclinó,H7812,Hc/Vvw3ms,and/ he bowed down,provisional-reference,0.85,,,,
GEN 47:31,Y él dijo: Júramelo. Y él le juró. Entonces Israel se inclinó sobre la cabecera de la cama.,sobre,H5921,HR,on,provisional-reference,0.85,,,,
GEN 47:31,Y él dijo: Júramelo. Y él le juró. Entonces Israel se inclinó sobre la cabecera de la cama.,cabecera,H7218,HNcmsc,[the] head of,provisional-reference,0.85,,,,
GEN 47:31,Y él dijo: Júramelo. Y él le juró. Entonces Israel se inclinó sobre la cabecera de la cama.,cama.,H4296,HTd/Ncfsa,the/ bed,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,sucedió,H1961,Hc/Vqw3ms,and/ it was,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,después,H310,HAcmpc,after,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,estas,H428,HTd/Tm,<the>/ these,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,cosas,H1697,HTd/Ncmpa,the/ things,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,José:,H3130,HR/Npm,to/ Joseph,verified-open,1.0,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,aquí,H2009,HTj,there!,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,padre,H1,HNcmsc/Sp2ms,father/ your,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,enfermo.,H2470,HVqrmsa,[is] sick,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,tomó,H3947,Hc/Vqw3ms,and/ he took,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,consigo,H5973,HR/Sp3ms,with/ him,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,dos,H8147,HAcbdc,[the] two,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,hijos,H1121,HNcmpc/Sp3ms,sons/ his,provisional-reference,0.85,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,Manasés,H4519,HNpm,Manasseh,verified-open,1.0,,,,
GEN 48:1,Y sucedió después de estas cosas el haberse dicho a José: He aquí tu padre está enfermo. Y él tomó consigo sus dos hijos Manasés y Ephraim.,Ephraim.,H669,HNpm,Ephraim,verified-open,1.0,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",saber,H5046,Hc/Vhw3ms,and/ someone told,provisional-reference,0.85,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;","Jacob,",H3290,HR/Npm,to/ Jacob,verified-open,1.0,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",diciendo:,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",aquí,H2009,HTj,here!,provisional-reference,0.85,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",hijo,H1121,HNcmsc/Sp2ms,son/ your,provisional-reference,0.85,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",José,H3130,HNpm,Joseph,verified-open,1.0,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",viene,H935,HVqrmsa,he has come,provisional-reference,0.85,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",esforzó,H2388,Hc/Vtw3ms,and/ he strengthened himself,provisional-reference,0.85,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;","Israel,",H3478,HNpm,Israel,verified-open,1.0,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",sentóse,H3427,Hc/Vqw3ms,and/ he sat,provisional-reference,0.85,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",sobre,H5921,HR,on,provisional-reference,0.85,,,,
GEN 48:2,"Y se hizo saber a Jacob, diciendo: He aquí tu hijo José viene a ti. Entonces se esforzó Israel, y sentóse sobre la cama;",cama;,H4296,HTd/Ncfsa,the/ bed,provisional-reference,0.85,,,,
GEN 48:3,"Y dijo a José: El Dios Omnipotente me apareció en Luz en la tierra de Canaán, y me bendijo,",dijo,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
GEN 48:3,"Y dijo a José: El Dios Omnipotente me apareció en Luz en la tierra de Canaán, y me bendijo,",José:,H3130,HNpm,Joseph,verified-open,1.0,,,,
GEN 48:3,"Y dijo a José: El Dios Omnipotente me apareció en Luz en la tierra de Canaán, y me bendijo,",Dios,H410,HNcmsc,God,provisional-reference,0.85,,,,
